time,Ti,To,P,u,dt,sim_hour,Ti_next,dTi,weather_effect,residual_effect,P_mode,P_signed
123000,27.244390880988192,24.809900000000027,0.9753858919945044,0.9656320330745594,300.0,34.083333333333336,27.164154908384944,-0.08023597260324777,-0.07488458703244068,-0.005351385570807096,cooling,-0.9753858919945044
123300,27.164154908384944,24.617500000000007,0.9753858919945044,0.9656320330745594,300.0,34.166666666666664,27.080507504265995,-0.083647404118949,-0.07835863739785046,-0.005288766721098542,cooling,-0.9753858919945044
123600,27.080507504265995,24.42288000000002,0.9753858919945044,0.9656320330745594,300.0,34.25,26.993488665799134,-0.08701883846686087,-0.08179578561924251,-0.005223052847618356,cooling,-0.9753858919945044
123900,26.993488665799134,24.226200000000006,0.9753858919945044,0.9656320330745594,300.0,34.333333333333336,26.903139989289173,-0.09034867650996148,-0.08519231485537508,-0.005156361654586397,cooling,-0.9753858919945044
124200,26.903139989289173,24.02746000000002,0.9753858919945044,0.9656320330745594,300.0,34.416666666666664,26.80950465054218,-0.09363533874699215,-0.08854951346634976,-0.0050858252806423865,cooling,-0.9753858919945044
124500,26.80950465054218,23.826840000000004,0.9753858919945044,0.9656320330745594,300.0,34.5,26.712627384473194,-0.0968772660689865,-0.0918631436037961,-0.005014122465190396,cooling,-0.9753858919945044
124800,26.712627384473194,23.62438000000003,0.9753858919945044,0.9656320330745594,300.0,34.583333333333336,26.61255446396757,-0.10007292050562455,-0.09513335192197979,-0.004939568583644763,cooling,-0.9753858919945044
125100,26.61255446396757,23.420200000000023,0.9753858919945044,0.9656320330745594,300.0,34.666666666666664,26.509333678005873,-0.10322078596169604,-0.09835785487496143,-0.0048629310867346065,cooling,-0.9753858919945044
125400,26.509333678005873,23.214380000000006,0.9753858919945044,0.9656320330745594,300.0,34.75,26.403014309062883,-0.10631936894299088,-0.10153565479257422,-0.00478371415041666,cooling,-0.9753858919945044
125700,26.403014309062883,23.007040000000018,0.9753858919945044,0.9656320330745594,300.0,34.833333333333336,26.293647109790584,-0.10936719927229888,-0.10466456134472593,-0.004702637927572945,cooling,-0.9753858919945044
126000,26.293647109790584,22.79830000000004,0.9753858919945044,0.9656320330745594,300.0,34.916666666666664,26.181215979717763,-0.1124311300728209,-0.10774242973704543,-0.004688700335775481,cooling,-0.9753858919945044
126300,26.181215979717763,22.58820000000003,0.8165629778954153,0.8083973481164611,300.0,35.0,26.06586668583185,-0.11534929388591308,-0.11076752237266772,-0.004581771513245361,cooling,-0.8165629778954153
126600,26.06586668583185,22.376860000000022,0.8165629778954153,0.8083973481164611,300.0,35.083333333333336,25.94763171111481,-0.11823497471704059,-0.11374063733110229,-0.004494337385938296,cooling,-0.8165629778954153
126900,25.94763171111481,22.1644,0.8165629778954153,0.8083973481164611,300.0,35.166666666666664,25.826567402652472,-0.12106430846233707,-0.11665906395247469,-0.004405244509862377,cooling,-0.8165629778954153
