KP,KI,KD,J_total,J_comfort_raw,J_energy_raw,J_response_raw,J_comfort_norm,J_energy_norm,J_response_norm
3.0,0.8,0.03,9.10556968784178,47118.848200769775,649543.7384795002,6.913713366624261,0.4379057090953405,1.0122881109943511,0.5903753031370726
0.3,0.5,0.01,9.143353181192694,146088.53564475325,647654.467031897,1.5757187943317068,1.3576945582292583,1.0093437565012624,0.13455366335451394
5.0,0.05,0.0,9.19746973594243,130867.89749309976,615259.3634204189,2.5264864894049404,1.216239395439975,0.9588572745330209,0.21574154842095333
5.0,0.05,0.01,9.209247658661118,130886.80793740936,615254.6152690714,2.5392588772383355,1.2164151423404388,0.958849874727783,0.21683220722311405
5.0,0.05,0.03,9.242342783726404,130843.53222807615,615260.4258314908,2.5803599693015333,1.2160129533883357,0.9588589302584685,0.2203419086526257
5.0,0.05,0.05,9.298304165822698,130882.75852485486,615249.5732730778,2.643779922261028,1.216377508549635,0.9588420169773382,0.2257574606097185
2.0,1.0,0.03,9.31629977881515,44336.73398817431,653398.302527097,7.304854295540157,0.4120497354548189,1.0182952959263198,0.6237755805614735
5.0,0.5,0.0,9.317375397156374,43783.54704186306,641372.0717016892,7.358165692223901,0.4069086139877887,0.9995528929695428,0.6283279434247887
3.0,0.2,0.01,9.450798436305107,145602.85690435185,618797.0552531427,2.0148551652130515,1.3531808338635483,0.964370626706981,0.17205236402803836
5.0,0.05,0.1,9.478463353032932,130987.92910512556,615224.6569576501,2.8490814501652757,1.217354926277105,0.958803185889633,0.24328855357577747
5.0,0.8,0.0,9.49346785392477,30682.323988108095,650208.0170569343,8.261192953449125,0.2851505364786474,1.0133233627664626,0.705439180876507
0.3,0.8,0.05,9.542433900822799,62551.46634537332,658199.2335909558,6.569709911727738,0.5813309380613539,1.0257773562553503,0.5610001854260679
0.1,1.0,0.03,9.55705620334924,108682.3323918171,661163.9568918982,4.0710932705118585,1.010054694660313,1.0303977597357337,0.3476384970311941
5.0,0.03,0.01,9.654638003736258,141436.86998745927,613027.7737523159,2.4907979579965627,1.3144636426633194,0.9553794306930872,0.21269403597265732
5.0,0.03,0.0,9.658850844929622,141416.46084605157,613032.7230503536,2.4968330767704954,1.3142739674084813,0.9553871439774505,0.2132093863909765
0.5,0.8,0.05,9.65905553948944,42481.787062862655,658591.9891105031,7.797708465521991,0.39481052270492933,1.0263894501289605,0.6658613475835834
7.0,0.03,0.2,9.659243329569852,78901.19381622523,626044.9424164146,5.875473366724328,0.7332794528283598,0.9756661709029479,0.5017179894525106
2.0,1.5,0.03,9.676818523153564,24780.519415402454,657845.6409432106,8.783132263512888,0.23030127731720285,1.02522629616156,0.750008584040599
0.3,2.5,0.05,9.705756617371822,41511.73040320839,666807.3330690111,7.89019330669848,0.3857951633396378,1.0391927373046546,0.6737588063368978
5.0,0.03,0.03,9.760671314106492,141440.9251194867,613022.0804925881,2.6147602021938408,1.3145013296088572,0.9553705579739863,0.223279410808822
5.0,0.03,0.05,9.826213913963299,141481.54962153535,613011.1072360903,2.6893245737950613,1.314878879189451,0.9553534565896861,0.22964660614263577
1.0,0.5,0.05,9.834211434467838,110761.78301604568,645837.2243219796,4.31047536977936,1.0293803644273574,1.0065116559342602,0.368079795639679
3.0,2.5,0.01,9.905639360131017,13746.827185103893,660027.1672596114,9.647542959336818,0.1277580912133943,1.02862611825681,0.8238222785807237
0.3,1.5,0.05,9.955644182493021,61132.09884510523,666354.8364027846,7.115962450649317,0.5681398445731726,1.0384875392273734,0.6076457420399785
0.1,0.8,0.03,9.99537206815253,118731.38012266695,657472.3139640455,4.044284975862728,1.1034469472374642,1.0246444808962678,0.3453492851068941
0.3,1.0,0.05,10.003734878922936,51927.00711753649,661526.9919214528,7.682009919481565,0.48259101699841894,1.030963535406442,0.6559816258524399
3.0,3.0,0.01,10.02687589760353,11196.437376399832,661014.7621370235,9.926503125643048,0.10405568123742555,1.0301652456375516,0.847643224577885
5.0,0.03,0.1,10.04597077819496,141586.7332080657,612986.4355779776,2.940996634619853,1.3158564177924428,0.9553150067906863,0.251137368244206
3.0,0.2,0.03,10.063093622800686,145630.39902359858,618774.4505445692,2.7304387193247983,1.3534368004611894,0.9643353981667213,0.23315742223280178
3.0,0.2,0.05,10.136730974916183,145077.39700349883,618865.1247573359,2.84660081831157,1.348297397632175,0.964476710324964,0.24307672764303445
5.0,0.01,0.03,10.205973466580026,153321.25974862324,610650.5349714644,2.494069898218682,1.4249129071137796,0.9516745984973618,0.21297343325137663
5.0,0.01,0.05,10.20612220285116,153365.19794787886,610639.156476126,2.4918738354807495,1.4253212530100847,0.951656865564428,0.212785907223631
5.0,0.01,0.01,10.213790980934183,153297.97310330824,610657.6330258823,2.504479009970917,1.4246964893676228,0.9516856605331767,0.21386228735628926
5.0,0.01,0.0,10.218868690866705,153277.22410818233,610662.5141829365,2.5115455697312137,1.4245036556339774,0.9516932676225245,0.21446571450742938
7.0,0.8,0.0,10.243148366842718,22113.505255618576,648182.5972320158,9.609112795487988,0.20551500236771475,1.0101668264363046,0.8205406528567839
0.3,2.0,0.05,10.318361380343195,49875.52580381109,666804.2474090313,8.152465137259032,0.46352528399164133,1.0391879284261647,0.6961547031958825
0.1,0.5,0.0,10.409950373747341,201986.3793566354,647735.9912371994,0.017020366796207637,1.8771891091837611,1.0094708087363884,0.0014534019092147519
0.5,1.5,0.05,10.436016341500459,32868.38328220632,666487.88917728,9.21631216068562,0.30546698906313363,1.0386948966904317,0.7869986499494358
2.0,0.5,0.05,10.436655420380967,97050.91376102413,641435.4277042828,5.770125735611324,0.9019564533450907,0.9996516307825433,0.492722152287297
0.1,2.0,0.05,10.493120971084728,69211.55196392746,663319.8402614032,7.311260753611864,0.6432273898379698,1.0337576183170034,0.6243226403577875
0.3,3.0,0.05,10.513134327422119,36180.72837046075,666690.3366228824,9.12600354296682,0.33625073866711536,1.039010402991461,0.7792870231095081
5.0,0.0,0.05,10.514149878394436,159859.32646803692,609395.480576853,2.501471189499339,1.4856753589181666,0.9497186460848417,0.21360544377187599
5.0,0.0,0.03,10.514443652705376,159814.75134935763,609406.8318572589,2.5042201727778006,1.4852610937207218,0.9497363366043844,0.21384018474973823
5.0,0.0,0.01,10.521204283373752,159771.80475977028,609417.3491072588,2.5144552049088134,1.4848619634897293,0.9497527273206743,0.21471417386044309
5.0,0.0,0.0,10.526039727352396,159750.94604686153,609422.1806350432,2.521244115212596,1.4846681100782833,0.9497602570647766,0.2152938919896202
5.0,0.0,0.1,10.55845834012938,159970.66092948336,609369.9655834548,2.547347555467409,1.486710061550937,0.949678881981304,0.21752291503933918
5.0,0.03,0.2,10.5794862168321,141689.73310750196,612957.2245069734,3.5602293467447548,1.316813661989228,0.9552694824970396,0.3040148424388921
3.0,0.2,0.1,10.583928533636824,144557.79348758247,618935.6920703675,3.3984476351208537,1.3434683885461238,0.9645866866787872,0.2901999904227417
0.3,0.5,0.03,10.684552801155984,149686.21233433523,647549.3561482099,3.1849878338548585,1.3911300776021922,1.0091799453649382,0.2719722467780087
5.0,0.01,0.1,10.726153494496547,153490.24183436533,610608.5550214516,3.0941186128367004,1.4264833661319203,0.9516091744130689,0.26421274894238767
0.1,2.5,0.05,10.729025696087142,57943.79498124747,663581.074482774,8.200209081938047,0.5385088897084643,1.034164741472555,0.7002316506072265
1.0,0.8,0.05,10.877643055260325,45514.20579921706,655331.5735499337,9.065694465790619,0.4229927369933418,1.021308222009371,0.7741371148284245
0.5,2.5,0.05,11.062780261409296,30335.708418765513,667942.1789306039,10.085464979040195,0.28192921544741795,1.040961349494175,0.8612172834678031
0.1,3.0,0.05,11.140256702743441,49903.63691827432,664617.3968069413,9.117424242279762,0.46378653862715424,1.0357798086431942,0.7785544200964476
5.0,0.5,0.01,11.150492782576084,43779.13357745095,641387.9422795908,9.505087320843728,0.40686759682933193,0.9995776266346874,0.8116577171794738
5.0,0.05,0.2,11.170916016381717,131028.61275646051,615206.4429482899,4.8288828476057795,1.2177330255699934,0.9587748000796611,0.4123476088452089
0.5,3.0,0.05,11.2357980920323,26953.16605059584,667962.9072619758,10.472113026626802,0.2504930774508577,1.0409936537751117,0.89423390510029
2.0,0.8,0.05,11.374964214911978,58805.55195869001,650302.301891497,8.933988819860696,0.5465177505929006,1.0134703019353295,0.7628905160012145
5.0,0.01,0.2,11.471151030231372,153676.44503038246,610563.7022975793,3.9565126803748356,1.4282138719847006,0.9515392732248473,0.33785423970830214
0.5,2.0,0.05,11.529030369542724,34185.242568269314,667893.7732833378,10.422082966445094,0.3177054079010707,1.0408859112159965,0.8899617418821375
0.1,1.5,0.05,11.536157592422285,90292.90333147903,663013.2974822376,7.386094160947837,0.839149923427084,1.0332798835741717,0.6307128091712694
5.0,1.0,0.0,11.570803662654415,25920.650713014253,653392.8390289866,10.947206633127914,0.2408972494898488,1.0182867812815715,0.93480306339236
2.0,0.2,0.0,11.647327511945624,217217.518277968,613118.8377369624,0.7004138152640742,2.0187418623677154,0.9555213502953193,0.05980968498117291
5.0,0.8,0.01,11.775854521486213,30687.111589066735,650201.7596301811,10.933780449443038,0.2851950307282463,1.0133136108154663,0.9336565757029516
1.0,1.0,0.05,11.884091250867755,28816.199448363404,658289.166246202,11.147583760653632,0.2678074429812184,1.0259175127256581,0.9519136523236005
3.0,1.5,0.03,11.982914948195194,24697.294866661327,656645.5906243781,11.490453726280784,0.22952781815123732,1.0233560654159093,0.9811919792023099
5.0,1.5,0.0,12.010455810649837,18540.714797130753,656249.6400451157,11.858454784478411,0.17231076671860104,1.0227389921686685,1.0126162984888163
5.0,0.0,0.2,12.052742630713624,160220.74437935292,609311.1713163776,4.283758772349243,1.489034247617233,0.9495872534518747,0.3657984139175586
0.5,0.5,0.05,12.11865029889851,122396.85254898612,647642.9124121887,6.349267544484624,1.1375125359203067,1.0093257490854952,0.5421761870211481
2.0,0.2,0.01,12.160242976936518,217170.0366128288,613105.4718957273,1.3036824200141695,2.018300584767864,0.9555005201627599,0.11132395329344387
5.0,2.0,0.0,12.18376116645655,14750.31255465576,658165.1533379706,12.264176176790144,0.13708412504274478,1.0257242435350316,1.0472616297707795
7.0,0.8,0.01,12.340470432959323,22127.859506978162,648172.7851557708,12.06446241601752,0.2056484056417797,1.0101515347052963,1.030207687004513
3.0,0.1,0.0,12.40299235057166,222007.41900806277,602822.4784089673,1.343487714988708,2.063257485219341,0.9394748833419869,0.114723004113297
0.1,1.0,0.05,12.44767349768465,118230.52690876978,661085.6721191765,6.936764405962865,1.098792196746752,1.0302757560275868,0.5923436757923304
1.0,3.0,0.05,12.550869357228407,12266.980141373695,666252.6327161079,12.814462612357016,0.11400492249678866,1.0383282588420912,1.0942516485902374
7.0,0.5,0.0,12.637797384911309,30185.116560217757,644108.4470458097,11.981614708493053,0.28052966861808215,1.0038174252311507,1.0231331616589747
0.1,0.8,0.05,12.842291085569872,128830.93469554812,657415.4563795307,6.8287395510947935,1.197308592325647,1.0245558706096705,0.5831192253331967
0.1,0.5,0.01,12.871679021829626,208986.63349320876,647698.3208969275,2.5190110866634066,1.9422469654043142,1.0094121010076624,0.2151032093800394
3.0,0.1,0.01,12.960479289953929,221958.0082353466,602817.5150324408,1.9990423185783412,2.0627982791841886,0.9394671481168582,0.17070207459161277
7.0,1.0,0.0,13.295429993531773,18859.41603557383,652921.9264623974,13.351981010559875,0.17527266195032062,1.017552882755212,1.1401513801024958
3.0,0.8,0.05,13.341467231052523,46521.56779120282,649665.177072033,11.906530622378156,0.4323547987639649,1.0124773682162354,1.0167215869016464
2.0,2.0,0.03,13.41638943391432,16738.98416161725,659864.6877454851,13.596350830571467,0.15556612711744774,1.0283729003891182,1.1610185897937964
5.0,2.5,0.0,13.504143472682232,12227.59259770891,659308.2438962064,13.945631539703653,0.11363886876464821,1.0275057047567204,1.190844342410227
0.3,0.5,0.05,13.55202418741717,153887.12502595477,647542.5418399754,6.314409107824508,1.430171856451133,1.0091693255362773,0.5391995579625227
3.0,0.1,0.03,13.559849196469777,221978.55211363873,602795.8656129723,2.6998685372427498,2.0629892066354016,0.9394334083567164,0.2305469754936051
3.0,0.1,0.05,13.613588290256441,221569.19072823325,602843.7526854859,2.7849898802764437,2.0591847484494035,0.9395080384567452,0.23781565095526788
3.0,1.0,0.05,13.676829793693434,37273.64129969997,652402.3175656878,12.797518169390925,0.34640788022581226,1.0167430929329941,1.0928047299631378
10.0,0.5,0.0,13.766267154328272,19803.8429839776,647171.4666148461,13.862466266295751,0.18404982795334582,1.0085910195401913,1.1837426995021352
2.0,3.0,0.03,13.806354334270218,9489.199025519163,661964.7190898019,14.443710358892641,0.08818921910635535,1.0316457158080516,1.233376252293039
1.0,2.5,0.05,13.898089739988267,11717.393041316827,666748.1463425455,14.421156044389623,0.10889725671229007,1.0391004971428601,1.2314502959283957
3.0,0.2,0.2,13.996914982911063,143424.43211227472,619094.6720586333,7.456681363984281,1.3329353336080938,0.9648344506744563,0.6367403864196137
2.0,0.2,0.03,14.042931636412181,215811.51311491517,613258.328721259,3.582092891764752,2.005674953658595,0.9557387414525721,0.30588181266666337
3.0,0.1,0.1,14.075165840784173,221238.77714460567,602857.081442727,3.343485895091823,2.0561140028739455,0.9395288107953734,0.2855067015619072
5.0,3.0,0.0,14.278684990694082,10638.64259202604,660136.1139315963,14.93763044856951,0.09887173617280708,1.0287959073168058,1.275553040251324
2.0,1.0,0.05,14.285792083042242,44361.78732215454,653360.3120458549,13.123188106717139,0.41228257217304826,1.0182360892706102,1.120614313290639
2.0,0.5,0.1,14.451531977674728,94470.44069577844,641830.7722168234,10.611532372693514,0.877974460351056,1.0002677594988767,0.9061391916420571
2.0,2.5,0.03,14.887288183130298,12099.275613922222,661117.5213021839,15.569072703390084,0.11244633664810197,1.0303253917139823,1.3294731108175806
0.1,0.5,0.03,15.055274851873248,226913.29195270513,647116.667811419,4.101693004313072,2.1088509123209853,1.0085056177821266,0.3502514672486195
1.0,0.5,0.1,15.094394230069257,101145.83889887438,647262.9966911796,10.991196531416097,0.9400132218072992,1.0087336655278003,0.9385594455504961
3.0,2.0,0.03,15.144392564871975,17806.613047757055,658679.4186771177,15.564030437371724,0.16548828782994332,1.02652570563508,1.3290425420087177
3.0,0.5,0.03,15.233006975387962,71577.75586882324,641696.8826597969,12.77270360806417,0.6652180419528622,1.0000590979434876,1.0906857667680163
3.0,0.1,0.2,15.406571120225557,220504.3855707231,602895.5163219006,4.942549529583173,2.0492888304600445,0.9395887100276038,0.4220538257897732
3.0,0.05,0.0,15.562065926185372,290319.2535823467,591667.3981617276,1.3459816658119055,2.69812322368972,0.9220901339517424,0.11493596737850294
7.0,0.5,0.01,15.64156025387878,30229.663125804855,644084.8935875975,15.496852861015544,0.28094366845330865,1.0037807181022715,1.3233061193509965
2.0,1.5,0.05,15.652544014117282,24832.599215942395,657774.2756142598,15.778426673470285,0.23078528834157705,1.0251150761316306,1.3473502496277765
2.0,0.2,0.05,15.67476660708405,215890.95689111296,613211.053519255,5.488850480258898,2.0064132756778617,0.9556650649284237,0.468703516376632
5.0,1.0,0.01,15.795401876930645,25975.623421699842,653402.9158483804,15.891500787445889,0.24140814616701886,1.0183024856042593,1.357005866049129
5.0,0.5,0.03,15.810027157281075,43512.302707875504,641497.0947247132,14.976053503958903,0.4043877662389897,0.9997477363839433,1.2788340589702183
10.0,0.5,0.01,16.024324825261008,19794.83995036256,647171.4054463124,16.50730192656507,0.18396615698154264,1.0085909242114615,1.4095903116141835
3.0,0.05,0.01,16.093280228816507,290284.4253090883,591658.3167919861,1.9699831205257814,2.697799542184756,0.92207598099779,0.16822065368949388
5.0,1.5,0.01,16.104421359897394,18569.68749664213,656242.2791293666,16.651215508725087,0.17258002861714908,1.022727520473912,1.4218793696337737
1.0,2.0,0.05,16.339174667585574,11447.479370237763,666793.7568033523,17.29444436730458,0.10638877566825486,1.0391715792339904,1.476805921001031
7.0,1.0,0.01,16.435619524049837,18882.322821330294,652832.7580360223,17.028281792146206,0.17548554941771027,1.0174139173052381,1.4540777859656047
5.0,2.0,0.01,16.614943361788654,14786.347183054071,658139.417027455,17.45149074507109,0.13741901798056688,1.0256841345175594,1.490216413736826
3.0,0.05,0.03,16.76028887627959,290277.616312022,591640.399052585,2.7515007667278755,2.6977362618032865,0.922048056912779,0.23495595103503797
3.0,0.05,0.05,16.831963739842045,290040.7783846592,591657.0670958485,2.8482948374845805,2.6955351748819645,0.922074033396008,0.24322138320362133
1.0,1.5,0.05,16.979071713456182,12885.141978617621,664370.1125324357,17.969998386224308,0.11974989734253537,1.0353944259256211,1.5344927800817885
3.0,0.05,0.1,17.11369838664559,289909.8491604014,591636.9834850429,3.1853875874448105,2.694318365537525,0.9220427338864602,0.2720063825071506
3.0,0.03,0.0,17.337970714291295,327180.1510053862,586414.2962231509,1.429398927695739,3.0406952100665645,0.9139033832785537,0.12205912806799198
1.0,0.2,0.0,17.66726181588259,356368.51405670814,611058.8688128286,0.18168439337940256,3.3119614083585796,0.9523109705666195,0.015514380352307323
3.0,0.03,0.01,17.785322155276653,327132.81394071964,586407.9237257268,1.955866779817768,3.0402552763317465,0.9138934519944882,0.167015232162343
5.0,0.8,0.03,17.801054055870488,30464.615596859312,650239.6905002252,18.00175474601724,0.2831272326185958,1.0133727245694917,1.5372045168208017
0.1,0.5,0.05,17.91139897426236,238455.43478082345,647098.8109885219,6.818354085530454,2.2161194562822164,1.008477788633067,0.5822323904218211
1.0,0.2,0.01,18.016940752518845,356237.5842902666,611052.3778589327,0.5983199458663535,3.310744593975279,0.952300854672849,0.05109169279696037
2.0,0.1,0.0,18.13297024590046,358340.2742074705,588482.0895252081,0.6609677348508898,3.3302862414127845,0.917125956989396,0.05644130818471427
3.0,0.05,0.2,18.288375350237295,289666.25769526366,591587.1045481828,4.574364282300449,2.692054513653536,0.9219649995449811,0.39061377824246357
3.0,0.03,0.03,18.494689782487445,327092.23800870124,586394.5023028628,2.788819102912929,3.039878178143628,0.9138725352401683,0.23814263565291352
3.0,0.03,0.05,18.58965034400044,326957.33528828545,586396.8036577234,2.9073615309340095,3.0386244405482006,0.913876121810289,0.2482652019449149
2.0,0.1,0.01,18.595860296248162,358294.3528166018,588467.5796213453,1.205570213988985,3.3298594644435067,0.9171033438806832,0.10294596301499426
5.0,2.5,0.01,18.621687379160214,12273.599692911752,659242.3865937296,19.936254879831537,0.11406644223933021,1.027403068767225,1.702395209919634
7.0,0.8,0.03,18.797668914057724,22161.432360968873,648156.1249479757,19.624503095606208,0.205960419729444,1.0101255704333334,1.6757741244977173
3.0,0.03,0.1,18.962933325877945,326942.86860535946,586361.2591633354,3.345354480707257,3.0384899923754016,0.9138207271279164,0.2856662636873021
1.0,0.2,0.03,19.15448587161265,348073.3401298332,611885.4907427598,2.3732237610884614,3.2348690311205046,0.9535992280039329,0.20265414880061938
3.0,0.01,0.0,19.29784091615985,371350.5527763029,580641.9590189178,1.3314349160436134,3.4511991134324234,0.9049074250722997,0.11369379239254343
3.0,1.5,0.05,19.50239329291282,24192.987009642253,656719.682335036,20.323603972345445,0.22484096144393179,1.023471534403414,1.7354716951289748
5.0,3.0,0.01,19.694758755093552,10618.837240149278,660167.7240356217,21.28125688639502,0.09868767232174429,1.028845170408106,1.8172475223076725
2.0,0.1,0.03,19.707097515010705,357087.4938342818,588573.1385945982,2.572389461528515,3.3186433490542027,0.9172678533467936,0.21966129163928985
3.0,0.01,0.01,19.810009893666898,371315.7964698267,580632.2101629118,1.9331302467034597,3.4508761007609734,0.9048922318675222,0.16507371579945104
3.0,2.5,0.03,19.856065683530755,13851.1967794082,659959.893852327,21.29464089269169,0.12872806486400387,1.0285212753242314,1.8183904083886502
0.3,1.0,0.1,19.963197498253074,65450.858997480536,661504.3539959389,18.609352933530488,0.6082768555391519,1.0309282550989003,1.5890884965458414
2.0,0.1,0.05,20.38540896908473,357165.00587883056,588528.665770449,3.3626034143664256,3.319363718250982,0.9171985442171976,0.2871391833612624
0.3,0.8,0.1,20.38960367817087,76002.39774429357,658080.3210488156,18.540764807829394,0.706339079753169,1.025592035782647,1.5832316243622382
3.0,0.0,0.0,20.471394127878487,396710.24844661856,577539.0713165575,1.331398927104654,3.6868830475479903,0.9000716978613768,0.11369071922771563
0.3,0.5,0.1,20.496810502673156,168245.72601086722,647515.2036700835,13.665935995413752,1.563615554376933,1.0091267200846066,1.1669606010703886
3.0,0.01,0.03,20.5432393397081,371237.8689734346,580622.1022499285,2.7960529853575538,3.450151870503472,0.9048764790867104,0.23876035081040328
3.0,0.01,0.05,20.626156013448405,371244.99782444315,580606.0514959351,2.8927956479395873,3.4502181234929896,0.9048514646242847,0.24702139313591737
3.0,0.03,0.2,20.65300427209564,326970.56144421943,586275.0354143663,5.3231977693214905,3.038747359707179,0.9136863508406918,0.4545581122719054
1.0,0.2,0.05,20.674768533033404,343701.91779580625,612402.7646924378,4.390520658778236,3.194242596688561,0.9544053789039662,0.3749150170686634
0.5,0.5,0.1,20.805117332294767,128157.21077229289,647585.1826168494,16.20837696875451,1.1910472433408312,1.0092357794929796,1.384064533609763
2.0,0.1,0.1,20.860275571236187,354995.4417481262,588707.7369849866,4.036441460957727,3.2992005658106724,0.9174776195908161,0.3446795122592007
3.0,0.01,0.1,20.918469881781878,371402.769718396,580548.1274128752,3.226636064831105,3.4516843990013033,0.9047611922420753,0.2755286694533285
3.0,0.0,0.01,20.975409158904508,396673.9042625923,577529.4205671416,1.9236316377177083,3.686545277710967,0.9000566575518224,0.16426261127978514
0.3,3.0,0.1,21.290536216809148,43822.1364679502,666146.8881872902,21.332270236082884,0.4072672503008469,1.038163460195005,1.8216036505109907
3.0,3.0,0.03,21.514425658202757,11336.486322847999,661030.010315588,23.371589392554853,0.10535724601551871,1.0301890093180563,1.9957450418807106
0.1,1.5,0.1,21.612971726414337,112340.14997758897,663014.5933487783,17.986998017334095,1.0440491419951414,1.0332819031306923,1.5359444113307938
10.0,0.5,0.03,21.613027771485637,19806.073962514118,647164.6609780346,23.05147028840438,0.1840705618692906,1.0085804132255984,1.9684094548913587
3.0,0.0,0.03,21.728334549641175,396568.1073593987,577521.9418668719,2.8111315108917436,3.6855620391624417,0.90004500229457,0.24004793515343975
3.0,0.0,0.05,21.815834255263148,396657.87715652573,577496.493612401,2.9087612604433093,3.6863963275240494,0.900005342200999,0.2483847275441901
0.1,2.0,0.1,21.92723767071079,86536.55471412092,662834.8615006885,19.759522660809033,0.8042397639536479,1.0330017981859287,1.6873037052756623
3.0,0.01,0.2,22.103891952963814,371822.3799064939,580410.9712837373,4.592265507697386,3.4555841058909897,0.904547439863827,0.392142398364504
3.0,0.0,0.1,22.114922092995137,396910.500597063,577428.0985705876,3.245391995414218,3.688744119354427,0.8998987512455682,0.27713027449774325
0.5,0.8,0.1,22.52603007478492,48075.488228729344,658498.8165262517,22.561622323342934,0.44679637908811376,1.0262442443580158,1.9265803934986334
5.0,0.5,0.05,22.59659175220496,43538.44571273075,641507.11575919,22.922160873640117,0.40463072996828625,0.9997633537680543,1.9573674748595475
0.1,0.8,0.1,22.865942967360866,158305.2254629958,657399.1892948186,16.96325701059592,1.4712321004641706,1.024530519004414,1.4485251946035598
2.0,0.1,0.2,23.025936997250803,351556.33224639145,588955.2223163883,6.75928083312815,3.267238713122833,0.9178633156475742,0.5771880115989062
3.0,0.0,0.2,23.319441427893356,397550.008732401,577266.5315706789,4.621463927884937,3.6946874790538025,0.8996469554950319,0.39463570771293105
0.3,1.5,0.1,23.464989888937883,77082.551247987,666098.5512824738,22.068846962021365,0.71637763977805,1.0380881290492034,1.8845013560998427
0.5,1.5,0.1,23.500403741075623,41439.6546770519,666785.6417560489,24.04866488143053,0.38512531734007865,1.039158932255167,2.0535618222120062
0.3,2.5,0.1,23.918336733542485,50398.52730963648,666430.3731998071,24.051222368175736,0.4683858727796045,1.0386052603245661,2.05378021093199
0.1,2.5,0.1,24.007848025787546,71107.6129721241,662867.6351895062,23.03561058227268,0.6608487021575017,1.0330528746779004,1.9670551640322136
0.5,1.0,0.1,24.09873197827745,35922.5153184692,661916.057338358,25.058466298141735,0.33385099898867004,1.031569878401687,2.139790710493241
0.5,0.2,0.0,24.676793421630716,509793.655269724,612512.1520756173,0.03866736016640922,4.737839752618295,0.9545758547948501,0.0033018803744391412
2.0,0.05,0.0,25.01511403961955,508247.3348628547,569013.841154783,0.5983991395445514,4.723468804258661,0.8867854653492192,0.05109845529770249
0.1,3.0,0.1,25.055346023302217,61200.76764976219,662783.7649210001,24.801564508562805,0.5687780278638147,1.0329221661964771,2.1178533717786667
0.1,1.0,0.1,25.205456926873964,146079.43296274517,660826.4172207572,20.362036706661875,1.3576099611609591,1.0298717175682197,1.7387535403500947
7.0,1.5,0.0,25.31830409255824,14478.758497943296,656894.7765656882,27.662752996748843,0.13456039884180498,1.023744411805647,2.3621757686543567
7.0,0.5,0.03,25.367989134383613,30229.142641844654,644047.4457642375,26.887287337011976,0.28093883126168856,1.0037223571573126,2.2959572620917856
2.0,0.05,0.01,25.412567770067334,508221.9964089814,568993.5812833811,1.0652614694366467,4.723233317738203,0.8867538911445345,0.0909647290231786
2.0,2.0,0.05,25.494378845998234,16096.834145587267,660049.8263522104,27.775139094938012,0.1495982147245765,1.0286614315524125,2.3717726340822938
0.1,0.5,0.1,25.536641480235502,271855.0534010977,647157.3607774479,13.930420778361448,2.5265235564228945,1.0085690361530104,1.1895454661968017
3.0,0.5,0.05,25.628844229658835,71001.85798665076,641851.2723150742,24.9780232725279,0.6598658531772646,1.0002997080875615,2.132921525568495
0.5,0.2,0.01,25.642039364560034,519254.82721652545,611987.1911094054,0.6551429081763154,4.8257684980872755,0.9537577239849427,0.055943915013871574
1.0,0.2,0.1,25.753040470170113,330775.7761875356,613867.2820125892,11.038273495321675,3.0741116634637526,0.9566877709642835,0.9425794381887068
7.0,1.0,0.03,25.756580758654316,18898.70987697938,652843.7689037463,27.942876400189476,0.17563784484720427,1.01743107730514,2.3860960457113154
0.3,2.0,0.1,26.06012333202558,60496.44323803137,666551.3495752793,26.009681500119704,0.5622322888924808,1.0387937971995245,2.221016809036365
5.0,0.8,0.05,26.43398692895613,30471.234766671983,650163.4943455157,28.111310065882154,0.28318874881351824,1.0132539758895391,2.4004789208999
2.0,0.05,0.03,26.53459336122853,507347.8660032733,569037.3256558527,2.4267212015613193,4.715109462640506,0.8868220650111313,0.2072223983014867
2.0,3.0,0.05,26.683122030341842,9208.162688293214,662065.5873697146,29.538427496537167,0.08557736798448358,1.031802915014946,2.5223432275404476
0.5,0.2,0.03,26.732523228673156,521219.1815874281,612007.8837362363,1.8252436722108554,4.844024504474346,0.9537899726217708,0.15586107336796548
1.0,1.0,0.1,27.0135407696555,23881.623167160804,659745.9767971286,29.131110667984498,0.2219472573438757,1.0281878940923175,2.4875616588843803
2.0,0.05,0.05,27.296142012855533,507409.39902997063,568992.2852477422,3.315282389302698,4.715681328565028,0.8867518713244809,0.28309834987059135
5.0,1.0,0.03,27.319083961002733,25759.731665930307,653439.6958031798,29.398230697555746,0.23940172546685093,1.0183598057026002,2.5103715527965877
2.0,0.8,0.1,27.431029286300394,56467.51934079873,650756.5258000963,27.86318042986794,0.5247889123355811,1.0141781918512278,2.379290653277126
2.0,0.05,0.1,27.638948741461633,506064.1746553307,569034.2821835476,3.789860565599543,4.703179294747074,0.8868173218804566,0.32362349458458045
7.0,3.0,0.0,27.8157443716329,9251.029930899098,659975.2009792188,30.866290924428256,0.08597576079303242,1.0285451308733626,2.6357320436794374
7.0,2.5,0.0,28.06416811407713,10207.376332911557,659152.2658498111,31.106672605750703,0.09486370193135596,1.027262619168194,2.6562586985252157
3.0,2.0,0.05,28.55834540974908,17431.066330844827,658793.9176923677,31.292947617928895,0.16199809106903884,1.0267041478014682,2.6721650806602417
